id,objectType,ownerId,updatedAt,createdAt,title,description,geometry,Attribution,Category,Color,ConnectedObjectType,ConnectedTo,ConnectedToExternalId,Deleted,ExternalId,FormerExternalId,IconCategory,Keyword,NewTrackedObject,NoAutoArchive,Reminder,SIMULATED,SessionId,Shape,otherTags
N8dcG8ER-TO5PsCASl-wGg,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:35:16.292073242Z,2022-08-12T07:35:16.292073242Z,Bereich überflutet,,"{""type"":""Point""_COMMA_""coordinates"":[7.089007241436548_COMMA_50.53708403221415]}",,,Red,,,,,,,Flooding,überflutung,,,,,,TriangleUp,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
PPBgpeUQLwUNOomadKimCQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:35:04.367622032Z,2022-08-12T07:22:43.951521088Z,Bereich überflutet,,"{""type"":""Point""_COMMA_""coordinates"":[7.091217914551976_COMMA_50.53600576611737]}",,,Red,,,,,,,Flooding,überflutung,,,,,,TriangleUp,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
FgVZWYDVm11zsVYvViiT4g,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:34:34.998009226Z,2022-08-12T07:34:34.998009226Z,Straßensperre,,"{""type"":""Point""_COMMA_""coordinates"":[7.092005523696571_COMMA_50.53666532795049]}",,,Red,,,,,,,RoadBlock,straßensperre,,,,,,TriangleUp,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
rNp0_7Bos1kF-5gjP4Y48A,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:34:13.400636204Z,2022-08-12T07:23:54.358415117Z,Straßensperre,,"{""type"":""Point""_COMMA_""coordinates"":[7.085636812498592_COMMA_50.53682189382971]}",,,Red,,,,,,,RoadBlock,straßensperre,,,,,,TriangleUp,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
wsczio6A03FznnV8XjmKdw,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:33:38.835667350Z,2022-08-12T07:33:38.835667350Z,Wasserstand: 4_COMMA_30m,,"{""type"":""Point""_COMMA_""coordinates"":[7.097326704974648_COMMA_50.539195137545306]}",,,Orange,,,,,,,Gear,,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
6VDZsXezts-rOYGUoy_4bg,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:33:12.897065656Z,2022-08-12T07:33:12.897065656Z,Wasserstand: 7_COMMA_80m,,"{""type"":""Point""_COMMA_""coordinates"":[7.0895383076961025_COMMA_50.53618088796833]}",,,Red,,,,,,,Gear,,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
gCNMpaVscDTTWlC1nmfOIQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:32:18.108255384Z,2022-08-12T07:32:18.108255384Z,Schutt-Zwischenlager C,,"{""type"":""Point""_COMMA_""coordinates"":[7.0936250205227225_COMMA_50.53493510377382]}",,,LightGrey,,,,,,,Rubble,schutt,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
R4TMtodmxhnDI1jtxWKTmw,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:31:01.256984706Z,2022-08-12T07:31:01.256984706Z,Gebäude eingestürzt,,"{""type"":""Point""_COMMA_""coordinates"":[7.090912599918397_COMMA_50.53786992725654]}",,,Red,,,,,,,Caution,,,,,,,TriangleUp,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
y-yFyafbgNG1PYTqzBr1gQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:30:49.266119720Z,2022-08-12T07:30:49.266119720Z,Gebäude eingestürzt,,"{""type"":""Point""_COMMA_""coordinates"":[7.090755251218297_COMMA_50.536843189708435]}",,,Red,,,,,,,Caution,,,,,,,TriangleUp,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
glueOQVyT9BVZiFsJt_9eA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:30:27.125272762Z,2022-08-12T07:30:27.125272762Z,Gebäude eingestürzt,,"{""type"":""Point""_COMMA_""coordinates"":[7.088756484573878_COMMA_50.53463907475657]}",,,Red,,,,,,,Caution,,,,,,,TriangleUp,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
uCqg7PznXIXum_rYWPKpkA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:30:17.322482849Z,2022-08-12T07:30:17.322482849Z,Gebäude eingestürzt,,"{""type"":""Point""_COMMA_""coordinates"":[7.088871873641892_COMMA_50.53492577686683]}",,,Red,,,,,,,Caution,,,,,,,TriangleUp,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
_LNaaTGrgoNlJCaQW-gy_A,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:29:52.388096893Z,2022-08-12T07:29:52.388096893Z,Brücke eingestürzt,,"{""type"":""Point""_COMMA_""coordinates"":[7.101270783589143_COMMA_50.538716664798045]}",,,Red,,,,,,,Caution,,,,,,,TriangleUp,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
IxbIanRg-ZQ32QGRl2vuHA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:29:11.961732353Z,2022-08-12T07:29:11.961732353Z,Brücke eingestürzt,,"{""type"":""Point""_COMMA_""coordinates"":[7.090137656612342_COMMA_50.535094685834764]}",,,Red,,,,,,,Caution,,,,,,,TriangleUp,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
LkC7onB2Ip1tW4Jx1LUixQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:27:02.590242842Z,2022-08-12T07:27:02.590242842Z,Trinkwasser,,"{""type"":""Point""_COMMA_""coordinates"":[7.099327752372119_COMMA_50.53793316417688]}",,,LightBlueAlt,,,,,,,WaterFaucet,trinkwasser,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
ZkiAQRXRupSJbcTrjJjKlg,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:26:37.428007411Z,2022-08-12T07:26:37.428007411Z,Trinkwasser,,"{""type"":""Point""_COMMA_""coordinates"":[7.096180803973425_COMMA_50.541029859136756]}",,,LightBlueAlt,,,,,,,WaterFaucet,trinkwasser,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
kuipL_OZuthTeN09T1UIqg,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T07:26:08.402720148Z,2022-08-12T07:25:54.403664890Z,Trinkwasser,,"{""type"":""Point""_COMMA_""coordinates"":[7.094713902859553_COMMA_50.542313794420096]}",,,LightBlueAlt,,,,,,,WaterFaucet,trinkwasser,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
ibO1OZstpDQiuCYrMv2frw,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T06:48:32.002472471Z,2022-04-27T09:57:26.608083929Z,Conveyor Belt Sensor #4,,"{""type"":""Point""_COMMA_""coordinates"":[9.00880235335842_COMMA_50.7208239659835]}",,,Grey,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Gear,"sensor,smart-factory-0",,,,,,RoundWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
R2ezN_gC7jjjiazz2x0GAA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T06:48:19.602330411Z,2022-04-27T09:56:26.173800187Z,Conveyor Belt Sensor #3,,"{""type"":""Point""_COMMA_""coordinates"":[9.008905703683695_COMMA_50.720845544327375]}",,,Grey,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Gear,"sensor,smart-factory-0",,,,,,RoundWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
rQCUzW7LuhklnSjyAWVBxA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T06:48:12.269891800Z,2022-04-27T09:56:11.912204865Z,Conveyor Belt Sensor #2,,"{""type"":""Point""_COMMA_""coordinates"":[9.009008968757371_COMMA_50.720870166828405]}",,,Grey,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Gear,"sensor,smart-factory-0",,,,,,RoundWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
5-JtWWPwvBhHrkT1fNZkZQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T06:48:04.124864459Z,2022-04-27T09:55:51.771182004Z,Conveyor Belt Sensor #1,,"{""type"":""Point""_COMMA_""coordinates"":[9.009121621578174_COMMA_50.72089394027074]}",,,Grey,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Gear,"sensor,smart-factory-0",,,,,,RoundWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
tL0haBKLc7K3g72F3S9Xcw,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T05:40:55.190459847Z,2022-08-12T05:39:23.871990944Z,Waypoint 11,,"{""type"":""Point""_COMMA_""coordinates"":[9.009286365338653_COMMA_50.720859260825705]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,"waypoint,smart-factory-0",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
f80XegBiPAvrNPNCcxgKGA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T05:40:06.866939646Z,2022-08-12T05:38:18.233549710Z,Waypoint 10,,"{""type"":""Point""_COMMA_""coordinates"":[9.009154121002553_COMMA_50.721067921697454]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,"waypoint,smart-factory-0",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
LTtLK9AexQX3JtsBpw8uQg,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T05:38:58.313747522Z,2022-08-12T05:35:51.698642246Z,Waypoint 9,,"{""type"":""Point""_COMMA_""coordinates"":[9.009022439984733_COMMA_50.72104432366183]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,"waypoint,smart-factory-0",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
5PRRgRYFcxdisxJNeKzctA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T05:36:33.050927317Z,2022-05-19T12:02:25.673943365Z,Waypoint 8,,"{""type"":""Point""_COMMA_""coordinates"":[9.008997964983791_COMMA_50.721101245262474]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,"waypoint,smart-factory-0",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
lgLK8bEJU0bJh1F4V3lEnA,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T05:34:57.442133673Z,2022-08-12T05:33:27.777047150Z,Waypoint B9,,"{""type"":""Point""_COMMA_""coordinates"":[9.009505276528898_COMMA_50.72056505464511]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,"waypoint,smart-factory-0",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
SdMkxwDQiUPezgNELruByQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T05:34:15.462484516Z,2022-08-12T05:32:09.591209257Z,Waypoint B8,,"{""type"":""Point""_COMMA_""coordinates"":[9.009150289234185_COMMA_50.72107675490264]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,"waypoint,smart-factory-0",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
UW9wbC4nhFSRfDg1iFglSQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T05:32:52.894832578Z,2022-08-12T05:29:53.555366812Z,Waypoint B7,,"{""type"":""Point""_COMMA_""coordinates"":[9.009515740189386_COMMA_50.721174819880986]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,"waypoint,smart-factory-0",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
_TasgCFUunOoHVXFEp4zbg,POI,7uWsANxR2P6avQyqQ00pVw,2022-08-12T05:31:37.771721091Z,2022-05-19T12:31:34.072301712Z,Waypoint B6,,"{""type"":""Point""_COMMA_""coordinates"":[9.009791972215453_COMMA_50.72087430308332]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,"waypoint,smart-factory-0",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
nVPO3wVYIZATO72jQefo0g,POI,DlS0ciMZjlxgFPgd8jvIhA,2022-05-25T15:14:36.744167877Z,2022-05-25T15:12:53.279395944Z,Willy,,"{""type"":""Point""_COMMA_""coordinates"":[13.387793623790003_COMMA_52.454122582795605]}",,,AquaMarine,Floor,mE920-fBva225xvFoj6utw,bosch-sh-1,,,,FaceMask,bosch-sh-1,,,,,,Circle,"BuildingId:kmXlx1aMdkPeryJNZapDmA,FloorId:mE920-fBva225xvFoj6utw,FloorLevel:1.0,ObjectType:POI,Creator:DlS0ciMZjlxgFPgd8jvIhA:Jilles van Gurp"
ihExPqdNLgMT4RsDbObYhg,POI,DlS0ciMZjlxgFPgd8jvIhA,2022-05-25T15:14:10.804353212Z,2022-05-25T15:14:10.804353212Z,Tessa,,"{""type"":""Point""_COMMA_""coordinates"":[13.387840657787365_COMMA_52.45393194199019]}",,,DarkGreen,Floor,mE920-fBva225xvFoj6utw,bosch-sh-1,,,,FaceMask,,,,,,,Circle,"BuildingId:kmXlx1aMdkPeryJNZapDmA,FloorId:mE920-fBva225xvFoj6utw,FloorLevel:1.0,ObjectType:POI,Creator:DlS0ciMZjlxgFPgd8jvIhA:Jilles van Gurp"
WdlX9hhDyK7CO7O-NEJJrA,POI,DlS0ciMZjlxgFPgd8jvIhA,2022-05-25T15:13:24.518105506Z,2022-05-25T15:13:24.518105506Z,Mandy,,"{""type"":""Point""_COMMA_""coordinates"":[13.387170491373126_COMMA_52.45412899484535]}",,,DarkRed,Floor,mE920-fBva225xvFoj6utw,bosch-sh-1,,,,FaceMask,,,,,,,Circle,"BuildingId:kmXlx1aMdkPeryJNZapDmA,FloorId:mE920-fBva225xvFoj6utw,FloorLevel:1.0,ObjectType:POI,Creator:DlS0ciMZjlxgFPgd8jvIhA:Jilles van Gurp"
PBoFmPk1SZUk1Qjo_M3Asg,POI,DlS0ciMZjlxgFPgd8jvIhA,2022-05-25T15:05:36.373133436Z,2022-05-25T15:03:10.391370770Z,p4,,"{""type"":""Point""_COMMA_""coordinates"":[13.388117872158546_COMMA_52.45428076925958]}",,,DarkBlue,Floor,mE920-fBva225xvFoj6utw,bosch-sh-1,,,,Location,"path,bosch-sh-1",,,,,,Circle,"BuildingId:kmXlx1aMdkPeryJNZapDmA,FloorId:mE920-fBva225xvFoj6utw,FloorLevel:1.0,ObjectType:POI,Creator:DlS0ciMZjlxgFPgd8jvIhA:Jilles van Gurp"
TTkFzuFfENSOreafGkcIMQ,POI,DlS0ciMZjlxgFPgd8jvIhA,2022-05-25T15:04:59.487685247Z,2022-05-25T15:02:51.433502272Z,p3,,"{""type"":""Point""_COMMA_""coordinates"":[13.388062968065924_COMMA_52.45436274190698]}",,,DarkBlue,Floor,mE920-fBva225xvFoj6utw,bosch-sh-1,,,,Location,"path,bosch-sh-1",,,,,,Circle,"BuildingId:kmXlx1aMdkPeryJNZapDmA,FloorId:mE920-fBva225xvFoj6utw,FloorLevel:1.0,ObjectType:POI,Creator:DlS0ciMZjlxgFPgd8jvIhA:Jilles van Gurp"
toV-ZEpHqXr4iKWZWAigEA,POI,DlS0ciMZjlxgFPgd8jvIhA,2022-05-25T15:04:34.028772709Z,2022-05-25T15:02:29.401688228Z,p2,,"{""type"":""Point""_COMMA_""coordinates"":[13.3872088348553_COMMA_52.454160979629876]}",,,DarkBlue,Floor,mE920-fBva225xvFoj6utw,bosch-sh-1,,,,Location,"path,bosch-sh-1",,,,,,Circle,"BuildingId:kmXlx1aMdkPeryJNZapDmA,FloorId:mE920-fBva225xvFoj6utw,FloorLevel:1.0,ObjectType:POI,Creator:DlS0ciMZjlxgFPgd8jvIhA:Jilles van Gurp"
_-DFF326aTQDuvvIrC7V-w,POI,DlS0ciMZjlxgFPgd8jvIhA,2022-05-25T15:03:48.031392669Z,2022-05-25T15:02:02.417994020Z,p1,,"{""type"":""Point""_COMMA_""coordinates"":[13.387265111606439_COMMA_52.45408067955299]}",,,DarkBlue,Floor,mE920-fBva225xvFoj6utw,bosch-sh-1,,,,Location,"path,bosch-sh-1",,,,,,Circle,"BuildingId:kmXlx1aMdkPeryJNZapDmA,FloorId:mE920-fBva225xvFoj6utw,FloorLevel:1.0,ObjectType:POI,Creator:DlS0ciMZjlxgFPgd8jvIhA:Jilles van Gurp"
y1y6qgpoifBwF2iHP4-aqg,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T13:25:35.224445921Z,2022-02-03T14:39:12.733Z,AGV #3,,"{""type"":""Point""_COMMA_""coordinates"":[9.008977703496953_COMMA_50.72156164068795]}",,,Blue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,AGVBosch,"agv,defekt",,,,,,SquareWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
5ya5FTx8uD3UCGR1tACf5g,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T13:21:02.658491012Z,2022-02-03T14:49:47.704Z,AGV #4,,"{""type"":""Point""_COMMA_""coordinates"":[9.009544825109629_COMMA_50.720694577401304]}",,,Blue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,AGVBosch,"agv,defekt",,,,,,SquareWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
vTA_V_LgGw8E-pXAesjXzQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:34:16.711922901Z,2022-05-19T12:31:22.662858959Z,Waypoint B5,,"{""type"":""Point""_COMMA_""coordinates"":[9.009728753071954_COMMA_50.7205191635972]}",,,DarkBlue,,,,,,,Location,waypoint,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
w2_WqutPXK92xogfOtMd8w,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:33:46.304383856Z,2022-05-19T12:30:39.363125919Z,Waypoint B4,,"{""type"":""Point""_COMMA_""coordinates"":[9.009560918200009_COMMA_50.720476902304114]}",,,DarkBlue,,,,,,,Location,waypoint,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
-u0FYI4AX-261M5XJq6XyQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:33:17.549315917Z,2022-05-19T12:30:26.050231506Z,Waypoint B3,,"{""type"":""Point""_COMMA_""coordinates"":[9.009449606563976_COMMA_50.72066199678184]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,waypoint,,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
44zyer0Z5qT-OzShlUsnsA,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:32:50.795744451Z,2022-05-19T12:30:12.016703100Z,Waypoint B2,,"{""type"":""Point""_COMMA_""coordinates"":[9.009012406504553_COMMA_50.720549072227186]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,waypoint,,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
mbiB-LCZMsfDnI0Jcsb6nQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:32:22.390698553Z,2022-05-19T12:29:33.886303298Z,Waypoint B1,,"{""type"":""Point""_COMMA_""coordinates"":[9.009093764915065_COMMA_50.7204581740809]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,waypoint,,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
Ef4ije7U2w-bvesi5uEODQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:10:54.347295027Z,2022-05-19T12:06:25.756043907Z,Waypoint A7,,"{""type"":""Point""_COMMA_""coordinates"":[9.009148669228466_COMMA_50.721080813698194]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,waypoint,,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
gorjVHJEOqATRR3r2jBYTQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:10:12.161602003Z,2022-05-19T12:06:02.920096806Z,Waypoint A6,,"{""type"":""Point""_COMMA_""coordinates"":[9.008557242202869_COMMA_50.7209165225797]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,waypoint,,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
mJ98W93FgOEXSUnqYaTlFA,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:09:40.166307109Z,2022-05-19T12:05:49.041253419Z,Waypoint A5,,"{""type"":""Point""_COMMA_""coordinates"":[9.008472082100752_COMMA_50.72090973016395]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,waypoint,,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
pd8XAYFJxJ-akp0Tt7Xbeg,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:08:50.852585723Z,2022-05-19T12:05:37.847871625Z,Waypoint A4,,"{""type"":""Point""_COMMA_""coordinates"":[9.008361440996282_COMMA_50.72088256051194]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,waypoint,,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
yX-G8FRv0jVTqGzDSuNssA,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:08:29.449751184Z,2022-05-19T12:05:07.153253628Z,Waypoint A3,,"{""type"":""Point""_COMMA_""coordinates"":[9.008301761862981_COMMA_50.72084265504702]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,waypoint,,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
u3I09H-mjpRJHG2EUcjAqA,POI,7uWsANxR2P6avQyqQ00pVw,2022-05-19T12:08:00.463319378Z,2022-05-19T12:04:53.858842260Z,Waypoint A2,,"{""type"":""Point""_COMMA_""coordinates"":[9.008091879017911_COMMA_50.721167840959794]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Location,waypoint,,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
